Station,Direction,params,mean_test_score,rank_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,RMSE
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1491.226367697537,130,absolute_error,,2,5,1491.226367697537
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1491.226367697537,130,absolute_error,30,2,5,1491.226367697537
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1491.226367697537,130,absolute_error,20,2,5,1491.226367697537
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1493.7024412806427,133,absolute_error,10,2,10,1493.7024412806427
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1505.3993691019048,134,absolute_error,,2,2,1505.3993691019048
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1505.3993691019048,134,absolute_error,20,2,2,1505.3993691019048
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1505.3993691019048,134,absolute_error,30,2,2,1505.3993691019048
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1517.561968798979,137,absolute_error,20,2,20,1517.561968798979
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1517.561968798979,137,absolute_error,,2,20,1517.561968798979
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1517.561968798979,137,absolute_error,30,2,20,1517.561968798979
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1520.8227459355467,140,absolute_error,10,2,20,1520.8227459355467
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1527.934310981135,141,absolute_error,10,2,2,1527.934310981135
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1528.5519187832665,142,absolute_error,10,1,20,1528.5519187832665
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1529.4054755135523,143,absolute_error,10,8,10,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1529.4054755135523,143,absolute_error,30,8,5,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1529.4054755135523,143,absolute_error,30,8,10,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1529.4054755135523,143,absolute_error,,8,5,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1529.4054755135523,143,absolute_error,,8,2,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1529.4054755135523,143,absolute_error,10,8,2,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1529.4054755135523,143,absolute_error,,8,10,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1529.4054755135523,143,absolute_error,10,8,5,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1529.4054755135523,143,absolute_error,30,8,2,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1529.4054755135523,143,absolute_error,20,8,10,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1529.4054755135523,143,absolute_error,20,8,2,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1529.4054755135523,143,absolute_error,20,8,5,1529.4054755135523
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1530.0145186618156,155,absolute_error,20,2,10,1530.0145186618156
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1530.0145186618156,155,absolute_error,,2,10,1530.0145186618156
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1530.0145186618156,155,absolute_error,30,2,10,1530.0145186618156
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1534.685303583181,158,absolute_error,30,8,20,1534.685303583181
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1534.685303583181,158,absolute_error,,8,20,1534.685303583181
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1534.685303583181,158,absolute_error,20,8,20,1534.685303583181
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1534.685303583181,158,absolute_error,10,8,20,1534.685303583181
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1555.8253818678963,162,absolute_error,20,1,20,1555.8253818678963
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1555.8253818678963,162,absolute_error,30,1,20,1555.8253818678963
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1555.8253818678963,162,absolute_error,,1,20,1555.8253818678963
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1575.4197752328723,165,absolute_error,,4,10,1575.4197752328723
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1575.4197752328723,165,absolute_error,30,4,10,1575.4197752328723
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1575.4197752328723,165,absolute_error,20,4,10,1575.4197752328723
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1575.5980709133692,168,absolute_error,10,4,10,1575.5980709133692
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1580.4401237473878,169,absolute_error,20,1,2,1580.4401237473878
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1582.386489613547,170,absolute_error,20,4,2,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1582.386489613547,170,absolute_error,30,4,5,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1582.386489613547,170,absolute_error,20,4,5,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1582.386489613547,170,absolute_error,30,4,2,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1582.386489613547,170,absolute_error,,4,5,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1582.386489613547,170,absolute_error,,4,2,1582.386489613547
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1582.8627105841451,176,absolute_error,30,1,10,1582.8627105841451
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1582.8627105841451,176,absolute_error,20,1,10,1582.8627105841451
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1582.8627105841451,176,absolute_error,,1,10,1582.8627105841451
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1588.9973175859002,179,absolute_error,10,4,20,1588.9973175859002
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1589.6066488743606,180,absolute_error,10,4,2,1589.6066488743606
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1589.6066488743606,180,absolute_error,10,4,5,1589.6066488743606
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1589.8758654401856,182,absolute_error,30,4,20,1589.8758654401856
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1589.8758654401856,182,absolute_error,,4,20,1589.8758654401856
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1589.8758654401856,182,absolute_error,20,4,20,1589.8758654401856
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1590.6789583566251,185,absolute_error,10,1,2,1590.6789583566251
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1600.8147933936823,186,absolute_error,10,1,10,1600.8147933936823
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1601.9538787574227,187,absolute_error,,1,2,1601.9538787574227
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1601.9538787574227,187,absolute_error,30,1,2,1601.9538787574227
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1635.2811597365514,189,absolute_error,10,1,5,1635.2811597365514
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1654.3779781644432,190,absolute_error,20,1,5,1654.3779781644432
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1689.5117890836016,191,absolute_error,30,1,5,1689.5117890836016
Makkasan,Arrival,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1689.5117890836016,191,absolute_error,,1,5,1689.5117890836016
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1336.8708440956857,1,poisson,30,1,5,1336.8708440956857
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1336.8708440956857,1,poisson,,1,5,1336.8708440956857
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1336.8708440956857,1,poisson,20,1,5,1336.8708440956857
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1346.1046783680529,4,poisson,30,4,10,1346.1046783680529
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1346.1046783680529,4,poisson,20,4,10,1346.1046783680529
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1346.1046783680529,4,poisson,,4,10,1346.1046783680529
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1349.127316833194,7,poisson,10,4,2,1349.127316833194
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1349.127316833194,7,poisson,10,4,5,1349.127316833194
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1351.010270808884,9,poisson,10,4,10,1351.010270808884
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1352.4864525872079,10,poisson,30,4,2,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1352.4864525872079,10,poisson,20,4,5,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1352.4864525872079,10,poisson,,4,5,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1352.4864525872079,10,poisson,,4,2,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1352.4864525872079,10,poisson,20,4,2,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1352.4864525872079,10,poisson,30,4,5,1352.4864525872079
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1377.2297713996236,16,poisson,10,1,5,1377.2297713996236
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1380.9231417613366,17,poisson,10,2,2,1380.9231417613366
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1388.7623562004178,18,poisson,10,1,10,1388.7623562004178
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1402.2243704352743,19,poisson,30,8,2,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1402.2243704352743,19,poisson,30,8,10,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1402.2243704352743,19,poisson,,8,2,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1402.2243704352743,19,poisson,,8,5,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1402.2243704352743,19,poisson,20,8,2,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1402.2243704352743,19,poisson,20,8,5,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1402.2243704352743,19,poisson,20,8,10,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1402.2243704352743,19,poisson,,8,10,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1402.2243704352743,19,poisson,30,8,5,1402.2243704352743
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1402.4002338895755,28,poisson,10,8,10,1402.4002338895755
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1402.4002338895755,28,poisson,10,8,2,1402.4002338895755
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1402.4002338895755,28,poisson,10,8,5,1402.4002338895755
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1404.753602632884,31,poisson,20,2,10,1404.753602632884
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1404.753602632884,31,poisson,,2,10,1404.753602632884
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1404.753602632884,31,poisson,30,2,10,1404.753602632884
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1406.9635044801785,34,poisson,20,1,10,1406.9635044801785
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1406.9635044801785,34,poisson,30,1,10,1406.9635044801785
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1406.9635044801785,34,poisson,,1,10,1406.9635044801785
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1407.1409300158666,37,poisson,10,2,10,1407.1409300158666
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1412.461473152747,38,poisson,10,4,20,1412.461473152747
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1412.6626243809922,39,poisson,,4,20,1412.6626243809922
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1412.6626243809922,39,poisson,30,4,20,1412.6626243809922
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1412.6626243809922,39,poisson,20,4,20,1412.6626243809922
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1415.7563258718703,42,poisson,30,8,20,1415.7563258718703
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1415.7563258718703,42,poisson,20,8,20,1415.7563258718703
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1415.7563258718703,42,poisson,,8,20,1415.7563258718703
Makkasan,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1416.0931375930825,45,poisson,10,8,20,1416.0931375930825
